ID,Label
413,7
414,7
415,4
416,4
417,12
418,10
419,4
420,4
421,28
422,26
423,4
424,4
425,19
426,19
427,17
428,17
429,2
430,5
431,16
432,29
433,16
434,16
435,1
436,1
437,22
438,15
439,28
440,28
441,23
442,23
443,25
444,5
445,12
446,12
447,13
448,11
449,13
450,13
451,4
452,4
453,26
454,24
455,22
456,22
457,7
458,3
459,8
460,19
461,7
462,6
463,9
464,9
465,22
466,2
467,2
468,2
469,25
470,25
471,21
472,21
473,14
474,25
475,12
476,10
477,20
478,20
479,1
480,1
481,11
482,11
483,22
484,22
485,10
486,7
487,21
488,21
489,2
490,2
491,23
492,23
493,24
494,24
495,22
496,22
497,29
498,29
499,22
500,27
501,3
502,26
503,2
504,14
505,9
506,9
507,25
508,29
509,11
510,11
511,4
512,4
513,2
514,29
515,12
516,10
517,3
518,3
519,25
520,5
521,19
522,19
523,23
524,14
525,4
526,5
527,23
528,23
529,12
530,12
531,1
532,1
533,1
534,1
535,4
536,4
537,16
538,16
539,6
540,24
541,6
542,6
543,6
544,12
545,15
546,15
547,12
548,12
549,6
550,6
551,4
552,3
553,3
554,3
555,7
556,7
557,29
558,29
559,10
560,28
561,6
562,15
563,4
564,19
565,6
566,20
567,11
568,11
569,24
570,26
571,24
572,19
573,2
574,2
575,14
576,14
577,4
578,28
579,18
580,6
581,19
582,8
583,24
584,22
585,6
586,6
587,15
588,15
589,27
590,27
591,7
592,15
593,6
594,23
595,6
596,2
597,9
598,22
599,28
600,28
601,18
602,18
603,2
604,6
605,8
606,8
607,8
608,8
609,22
610,12
611,8
612,22
613,3
614,8
615,21
616,21
617,14
618,14
619,19
620,19
621,22
622,27
623,24
624,26
625,26
626,24
627,22
628,25
629,15
630,29
631,11
632,11
633,9
634,9
635,9
636,9
637,2
638,8
639,7
640,7
641,9
642,9
643,9
644,6
645,8
646,8
647,23
648,14
649,13
650,13
651,13
652,13
653,11
654,11
655,6
656,6
657,1
658,1
659,2
660,2
661,27
662,27
663,19
664,5
665,25
666,25
667,18
668,18
669,11
670,11
671,8
672,2
673,15
674,15
675,7
676,7
677,8
678,8
679,10
680,3
681,29
682,29
683,14
684,14
685,8
686,8
687,28
688,28
689,29
690,29
691,25
692,9
693,1
694,1
695,20
696,4
697,21
698,21
699,7
700,13
701,6
702,24
703,12
704,12
705,18
706,18
707,7
708,8
709,15
710,15
711,11
712,11
713,9
714,9
715,18
716,18
717,28
718,28
719,4
720,5
721,1
722,1
723,26
724,26
725,13
726,13
727,16
728,2
729,7
730,8
731,1
732,1
733,9
734,9
735,4
736,4
737,6
738,22
739,5
740,5
741,17
742,17
743,5
744,19
745,22
746,22
747,5
748,5
749,4
750,28
751,12
752,12
753,1
754,1
755,18
756,18
757,7
758,29
759,5
760,5
761,17
762,17
763,16
764,16
765,12
766,12
767,5
768,8
769,4
770,4
771,7
772,8
773,9
774,9
775,28
776,28
777,5
778,8
779,23
780,14
781,7
782,13
783,4
784,4
785,3
786,6
787,23
788,22
789,5
790,8
791,2
792,7
793,5
794,5
795,4
796,4
797,4
798,4
799,7
800,23
801,13
802,2
803,25
804,25
805,29
806,13
807,27
808,27
809,27
810,27
811,3
812,22
813,9
814,9
815,6
816,22
817,7
818,7
819,1
820,1
821,1
822,1
823,2
824,14
825,4
826,4
827,17
828,11
829,27
830,8
831,6
832,15
833,7
834,8
835,20
836,20
837,2
838,2
839,17
840,12
841,24
842,24
843,17
844,17
845,17
846,17
847,9
848,15
849,7
850,7
851,6
852,6
853,17
854,17
855,12
856,12
857,10
858,10
859,1
860,1
861,9
862,9
863,27
864,27
865,4
866,4
867,1
868,1
869,18
870,15
871,21
872,23
873,12
874,10
875,6
876,20
877,11
878,11
879,19
880,12
881,25
882,5
883,12
884,17
885,1
886,1
887,11
888,11
889,8
890,8
891,9
892,9
893,13
894,7
895,10
896,6
897,18
898,18
899,27
900,27
901,26
902,6
903,6
904,20
905,8
906,8
907,4
908,4
909,6
910,26
911,2
912,19
913,8
914,22
915,15
916,20
917,4
918,4
919,28
920,28
921,8
922,8
923,4
924,24
925,11
926,11
927,29
928,29
929,23
930,14
931,18
932,18
933,22
934,27
935,10
936,10
937,4
938,5
939,3
940,3
941,5
942,5
943,8
944,25
945,29
946,29
947,6
948,20
949,4
950,5
951,16
952,16
953,13
954,10
955,28
956,4
957,17
958,17
959,25
960,8
961,11
962,11
963,23
964,23
965,7
966,12
967,20
968,20
969,1
970,1
971,11
972,11
973,16
974,14
975,7
976,8
977,7
978,9
979,6
980,6
981,20
982,7
983,10
984,12
985,7
986,7
987,7
988,7
989,28
990,28
991,7
992,2
993,5
994,5
995,11
996,11
997,1
998,1
999,29
1000,29
1001,8
1002,2
1003,6
1004,20
1005,10
1006,10
1007,7
1008,12
1009,25
1010,7
1011,18
1012,18
1013,12
1014,12
1015,19
1016,19
1017,18
1018,15
1019,8
1020,7
1021,11
1022,11
1023,12
1024,12
1025,28
1026,28
1027,18
1028,15
1029,10
1030,10
1031,6
1032,20
1033,14
1034,14
1035,17
1036,17
1037,28
1038,10
1039,16
1040,6
1041,1
1042,1
1043,5
1044,5
1045,5
1046,5
1047,12
1048,12
1049,11
1050,11
1051,14
1052,14
1053,20
1054,20
1055,4
1056,4
1057,29
1058,20
1059,24
1060,26
1061,14
1062,2
1063,5
1064,8
1065,24
1066,2
1067,3
1068,3
1069,22
1070,22
1071,29
1072,29
1073,8
1074,7
1075,12
1076,12
1077,3
1078,7
1079,25
1080,28
1081,8
1082,12
1083,2
1084,7
1085,9
1086,9
1087,6
1088,24
1089,8
1090,13
1091,8
1092,5
1093,4
1094,4
1095,5
1096,25
1097,3
1098,3
1099,27
1100,27
1101,3
1102,7
1103,1
1104,1
1105,22
1106,8
1107,10
1108,10
1109,5
1110,2
1111,15
1112,15
1113,13
1114,7
1115,24
1116,22
1117,17
1118,17
1119,7
1120,7
1121,5
1122,8
1123,26
1124,22
1125,5
1126,5
1127,26
1128,26
1129,5
1130,4
1131,4
1132,4
1133,20
1134,20
1135,21
1136,21
1137,9
1138,9
1139,5
1140,5
1141,11
1142,11
1143,4
1144,5
1145,12
1146,12
1147,4
1148,4
1149,12
1150,12
1151,2
1152,6
1153,10
1154,10
1155,11
1156,11
1157,7
1158,2
1159,1
1160,1
1161,22
1162,22
1163,2
1164,8
1165,22
1166,6
1167,29
1168,29
1169,12
1170,12
1171,25
1172,25
1173,5
1174,5
1175,1
1176,1
1177,9
1178,9
1179,20
1180,6
1181,8
1182,25
1183,16
1184,16
1185,18
1186,18
1187,17
1188,17
1189,3
1190,9
1191,12
1192,12
1193,9
1194,9
1195,3
1196,15
1197,19
1198,19
1199,15
1200,22
1201,22
1202,9
1203,2
1204,7
1205,6
1206,20
1207,19
1208,19
1209,24
1210,24
1211,13
1212,13
1213,7
1214,7
1215,22
1216,22
1217,6
1218,2
1219,5
1220,7
1221,9
1222,9
1223,22
1224,28
1225,24
1226,2
1227,11
1228,11
1229,14
1230,2
1231,19
1232,19
1233,21
1234,21
1235,28
1236,24
1237,2
1238,19
1239,23
1240,23
1241,8
1242,7
1243,20
1244,6
1245,11
1246,11
1247,24
1248,10
1249,20
1250,6
1251,26
1252,7
1253,10
1254,10
1255,9
1256,9
1257,13
1258,19
1259,3
1260,2
1261,16
1262,16
1263,15
1264,15
1265,27
1266,27
1267,25
1268,5
1269,1
1270,1
1271,27
1272,27
1273,10
1274,7
1275,6
1276,20
1277,8
1278,8
1279,17
1280,21
1281,19
1282,19
1283,8
1284,10
1285,2
1286,2
1287,1
1288,1
1289,5
1290,5
1291,17
1292,17
1293,14
1294,14
1295,1
1296,1
1297,6
1298,28
1299,10
1300,10
1301,5
1302,4
1303,16
1304,16
1305,7
1306,2
1307,20
1308,15
1309,6
1310,6
1311,17
1312,17
1313,7
1314,7
1315,1
1316,1
1317,19
1318,19
1319,16
1320,16
1321,6
1322,29
1323,2
1324,17
1325,26
1326,26
1327,10
1328,25
1329,11
1330,11
1331,27
1332,27
1333,27
1334,27
1335,21
1336,21
1337,11
1338,11
1339,13
1340,7
1341,15
1342,15
1343,11
1344,11
1345,12
1346,12
1347,6
1348,6
1349,7
1350,2
1351,6
1352,6
1353,11
1354,11
1355,17
1356,17
1357,17
1358,17
1359,13
1360,13
1361,20
1362,20
1363,6
1364,6
1365,7
1366,7
1367,7
1368,2
1369,6
1370,7
1371,9
1372,9
1373,3
1374,3
1375,5
1376,25
1377,18
1378,15
1379,18
1380,18
1381,8
1382,7
1383,7
1384,14
1385,6
1386,20
1387,27
1388,27
1389,12
1390,10
1391,8
1392,8
1393,27
1394,27
1395,2
1396,14
1397,27
1398,3
1399,19
1400,19
1401,9
1402,9
1403,18
1404,18
1405,18
1406,18
1407,15
1408,15
1409,3
1410,3
1411,2
1412,7
1413,19
1414,19
1415,2
1416,2
1417,18
1418,18
1419,7
1420,8
1421,12
1422,27
1423,25
1424,25
1425,3
1426,9
1427,5
1428,5
1429,2
1430,11
1431,8
1432,8
1433,20
1434,20
1435,12
1436,12
1437,20
1438,18
1439,28
1440,5
1441,24
1442,26
1443,5
1444,28
1445,19
1446,5
1447,18
1448,18
1449,6
1450,15
1451,12
1452,12
1453,6
1454,18
1455,7
1456,29
1457,25
1458,14
1459,27
1460,27
1461,5
1462,16
1463,13
1464,23
1465,13
1466,13
1467,18
1468,15
1469,5
1470,19
1471,2
1472,2
1473,27
1474,27
1475,7
1476,7
1477,23
1478,23
1479,28
1480,28
1481,12
1482,12
1483,8
1484,3
1485,10
1486,10
1487,5
1488,5
1489,18
1490,20
1491,22
1492,22
1493,5
1494,5
1495,27
1496,27
1497,18
1498,15
1499,2
1500,14
1501,9
1502,9
1503,18
1504,18
1505,15
1506,15
1507,19
1508,19
1509,2
1510,2
1511,18
1512,18
1513,6
1514,6
1515,22
1516,24
1517,6
1518,15
1519,8
1520,5
1521,25
1522,7
1523,22
1524,24
1525,7
1526,8
1527,4
1528,4
1529,21
1530,21
1531,8
1532,2
1533,19
1534,19
1535,23
1536,23
1537,23
1538,16
1539,12
1540,12
1541,12
1542,12
1543,20
1544,15
1545,12
1546,12
1547,3
1548,22
1549,28
1550,25
1551,21
1552,11
1553,12
1554,10
1555,7
1556,2
1557,17
1558,17
1559,22
1560,8
1561,6
1562,15
1563,1
1564,1
1565,29
1566,29
1567,7
1568,8
1569,13
1570,13
1571,20
1572,22
1573,11
1574,11
1575,2
1576,3
1577,2
1578,6
1579,29
1580,29
1581,18
1582,18
1583,15
1584,9
1585,8
1586,5
1587,16
1588,16
1589,23
1590,23
1591,18
1592,18
1593,10
1594,10
1595,4
1596,4
1597,3
1598,8
1599,4
1600,4
1601,17
1602,17
1603,20
1604,20
1605,19
1606,19
1607,12
1608,28
1609,20
1610,20
1611,21
1612,21
1613,15
1614,20
1615,1
1616,1
1617,5
1618,2
1619,7
1620,8
1621,3
1622,3
1623,3
1624,27
1625,20
1626,22
1627,2
1628,8
1629,21
1630,11
1631,6
1632,20
1633,8
1634,25
1635,18
1636,18
1637,22
1638,22
1639,23
1640,23
1641,4
1642,5
1643,6
1644,6
1645,10
1646,19
1647,7
1648,7
1649,19
1650,19
1651,5
1652,25
1653,28
1654,2
1655,16
1656,6
1657,8
1658,8
1659,6
1660,20
1661,22
1662,22
1663,2
1664,7
1665,7
1666,8
1667,2
1668,2
1669,21
1670,21
1671,12
1672,12
1673,10
1674,10
1675,8
1676,27
1677,17
1678,8
1679,20
1680,20
1681,9
1682,6
1683,10
1684,10
1685,7
1686,22
1687,4
1688,4
1689,9
1690,9
1691,2
1692,2
1693,2
1694,22
1695,14
1696,14
1697,10
1698,10
1699,12
1700,12
1701,3
1702,3
1703,20
1704,20
1705,29
1706,16
1707,15
1708,15
1709,23
1710,23
1711,28
1712,5
1713,23
1714,23
1715,5
1716,4
1717,22
1718,22
1719,22
1720,22
1721,17
1722,17
1723,21
1724,10
1725,20
1726,16
1727,6
1728,6
1729,27
1730,27
1731,17
1732,17
1733,27
1734,27
1735,27
1736,27
1737,11
1738,11
1739,8
1740,7
1741,21
1742,21
1743,8
1744,28
1745,4
1746,23
1747,16
1748,16
1749,11
1750,11
1751,9
1752,15
1753,27
1754,27
1755,11
1756,11
1757,17
1758,17
1759,1
1760,1
1761,22
1762,9
1763,8
1764,5
1765,1
1766,1
1767,1
1768,1
1769,8
1770,8
1771,2
1772,7
1773,10
1774,10
1775,28
1776,28
1777,10
1778,12
1779,29
1780,26
1781,17
1782,14
1783,10
1784,28
1785,15
1786,15
1787,5
1788,20
1789,24
1790,24
1791,7
1792,7
1793,4
1794,4
1795,27
1796,25
1797,7
1798,7
1799,4
1800,4
1801,7
1802,19
1803,2
1804,2
1805,6
1806,18
1807,4
1808,23
1809,28
1810,28
1811,4
1812,4
1813,29
1814,29
1815,27
1816,27
1817,20
1818,20
1819,8
1820,2
1821,12
1822,12
1823,12
1824,12
1825,7
1826,25
1827,17
1828,17
1829,14
1830,14
1831,4
1832,5
1833,15
1834,9
1835,13
1836,7
1837,19
1838,3
1839,24
1840,15
1841,2
1842,2
1843,8
1844,10
1845,15
1846,3
1847,2
1848,19
1849,7
1850,8
1851,10
1852,12
1853,24
1854,24
1855,29
1856,29
1857,6
1858,18
1859,24
1860,24
1861,6
1862,6
1863,1
1864,1
1865,28
1866,28
1867,15
1868,15
1869,28
1870,28
1871,10
1872,22
1873,29
1874,15
1875,5
1876,5
1877,17
1878,17
1879,15
1880,15
1881,24
1882,24
1883,29
1884,4
1885,27
1886,27
1887,20
1888,17
1889,13
1890,13
1891,10
1892,12
1893,5
1894,5
1895,15
1896,15
1897,7
1898,7
1899,27
1900,7
1901,18
1902,18
1903,17
1904,17
1905,20
1906,20
1907,28
1908,28
1909,27
1910,9
1911,9
1912,9
1913,12
1914,16
1915,1
1916,1
1917,18
1918,15
1919,13
1920,13
1921,27
1922,22
1923,15
1924,15
1925,1
1926,1
1927,23
1928,23
1929,11
1930,11
1931,11
1932,11
1933,17
1934,14
1935,12
1936,28
1937,29
1938,20
1939,21
1940,11
1941,13
1942,13
1943,4
1944,4
1945,5
1946,5
1947,29
1948,12
1949,12
1950,12
1951,3
1952,2
1953,1
1954,1
1955,21
1956,21
1957,4
1958,4
1959,9
1960,9
1961,8
1962,8
1963,7
1964,7
1965,6
1966,2
1967,19
1968,19
1969,19
1970,19
1971,6
1972,6
1973,16
1974,16
1975,7
1976,7
1977,18
1978,18
1979,23
1980,23
1981,7
1982,5
1983,6
1984,2
1985,2
1986,2
1987,12
1988,10
1989,7
1990,4
1991,4
1992,5
1993,22
1994,19
1995,28
1996,28
1997,3
1998,3
1999,5
2000,5
2001,15
2002,28
2003,10
2004,12
2005,18
2006,20
2007,25
2008,7
2009,22
2010,24
2011,10
2012,10
2013,20
2014,6
2015,5
2016,4
2017,10
2018,10
2019,24
2020,2
2021,12
2022,12
2023,23
2024,14
2025,1
2026,1
2027,21
2028,21
2029,17
2030,17
2031,1
2032,1
2033,7
2034,7
2035,10
2036,23
2037,21
2038,21
2039,14
2040,4
2041,4
2042,4
2043,5
2044,22
2045,8
2046,19
2047,2
2048,25
2049,28
2050,28
2051,24
2052,6
2053,2
2054,2
2055,18
2056,18
2057,24
2058,24
2059,12
2060,10
2061,11
2062,11
2063,12
2064,12
2065,2
2066,14
2067,27
2068,27
2069,3
2070,2
2071,19
2072,29
2073,18
2074,6
2075,26
2076,26
2077,27
2078,27
2079,16
2080,16
2081,24
2082,22
2083,21
2084,21
2085,7
2086,7
2087,9
2088,9
2089,23
2090,23
2091,6
2092,22
2093,24
2094,28
2095,22
2096,7
2097,28
2098,28
2099,27
2100,27
2101,20
2102,20
2103,1
2104,1
2105,5
2106,5
2107,7
2108,8
2109,6
2110,9
2111,2
2112,7
2113,28
2114,28
2115,22
2116,22
2117,23
2118,23
2119,20
2120,6
2121,19
2122,14
2123,7
2124,25
2125,11
2126,11
2127,28
2128,29
2129,1
2130,1
2131,15
2132,15
2133,1
2134,1
2135,12
2136,16
2137,9
2138,20
2139,18
2140,18
2141,21
2142,21
2143,21
2144,21
2145,6
2146,2
2147,8
2148,13
2149,7
2150,6
2151,7
2152,13
2153,10
2154,10
2155,6
2156,29
2157,3
2158,2
2159,2
2160,2
2161,16
2162,4
2163,9
2164,9
2165,21
2166,21
2167,19
2168,5
2169,28
2170,28
2171,12
2172,10
2173,16
2174,16
2175,6
2176,10
2177,4
2178,4
2179,21
2180,21
2181,3
2182,29
2183,24
2184,28
2185,22
2186,22
2187,25
2188,25
2189,9
2190,9
2191,10
2192,12
2193,29
2194,6
2195,12
2196,7
2197,25
2198,25
2199,29
2200,29
2201,6
2202,25
2203,29
2204,6
2205,7
2206,7
2207,15
2208,15
2209,8
2210,16
2211,20
2212,29
2213,28
2214,28
2215,21
2216,21
2217,10
2218,8
2219,2
2220,2
2221,22
2222,2
2223,22
2224,15
2225,15
2226,15
2227,17
2228,12
2229,18
2230,18
2231,4
2232,4
2233,5
2234,5
2235,16
2236,20
2237,9
2238,20
2239,1
2240,1
2241,21
2242,21
2243,1
2244,1
2245,17
2246,17
2247,16
2248,16
2249,10
2250,10
2251,7
2252,7
2253,4
2254,5
2255,16
2256,16
2257,27
2258,27
2259,2
2260,2
2261,12
2262,12
2263,7
2264,29
2265,18
2266,18
2267,9
2268,9
2269,21
2270,21
2271,1
2272,1
2273,6
2274,6
2275,7
2276,15
2277,21
2278,21
2279,11
2280,11
2281,10
2282,10
2283,8
2284,8
2285,23
2286,23
2287,6
2288,6
2289,7
2290,6
2291,4
2292,4
2293,27
2294,27
2295,4
2296,12
2297,27
2298,27
2299,4
2300,4
2301,1
2302,1
2303,11
2304,11
2305,22
2306,22
2307,25
2308,7
2309,21
2310,21
2311,23
2312,23
2313,26
2314,26
2315,7
2316,8
2317,14
2318,29
2319,15
2320,6
2321,2
2322,10
2323,20
2324,20
2325,8
2326,8
2327,4
2328,4
2329,5
2330,5
2331,17
2332,12
2333,19
2334,14
2335,29
2336,29
2337,21
2338,21
2339,19
2340,19
2341,6
2342,2
2343,21
2344,21
2345,18
2346,18
2347,24
2348,24
2349,5
2350,5
2351,17
2352,10
2353,6
2354,2
2355,27
2356,27
2357,6
2358,6
2359,15
2360,6
2361,15
2362,15
2363,2
2364,28
2365,25
2366,25
2367,22
2368,9
2369,12
2370,12
2371,21
2372,21
2373,12
2374,10
2375,3
2376,3
2377,29
2378,29
2379,18
2380,18
2381,28
2382,2
2383,3
2384,3
2385,7
2386,8
2387,28
2388,28
2389,25
2390,25
2391,5
2392,5
2393,10
2394,10
2395,15
2396,6
2397,6
2398,24
2399,20
2400,20
2401,13
2402,2
2403,12
2404,12
2405,7
2406,2
2407,21
2408,11
2409,6
2410,2
2411,5
2412,7
2413,12
2414,10
2415,25
2416,8
2417,12
2418,10
2419,21
2420,21
2421,5
2422,19
2423,12
2424,10
2425,13
2426,13
2427,25
2428,5
2429,10
2430,12
2431,26
2432,22
2433,20
2434,20
2435,27
2436,27
2437,12
2438,12
2439,24
2440,22
2441,6
2442,20
2443,1
2444,1
2445,15
2446,3
2447,4
2448,19
2449,15
2450,6
2451,27
2452,15
2453,17
2454,17
2455,22
2456,6
2457,5
2458,5
2459,5
2460,5
2461,11
2462,11
2463,9
2464,9
2465,5
2466,2
2467,1
2468,1
2469,10
2470,8
2471,8
2472,12
2473,5
2474,5
2475,23
2476,23
2477,8
2478,7
2479,13
2480,13
2481,1
2482,1
2483,5
2484,5
2485,28
2486,28
2487,21
2488,21
2489,15
2490,6
2491,24
2492,26
2493,16
2494,16
2495,22
2496,9
2497,14
2498,16
2499,17
2500,17
2501,20
2502,15
2503,4
2504,16
2505,12
2506,12
2507,3
2508,3
2509,6
2510,7
2511,1
2512,1
2513,6
2514,20
2515,10
2516,22
2517,13
2518,13
2519,16
2520,16
2521,1
2522,1
2523,12
2524,12
2525,6
2526,9
2527,12
2528,12
2529,26
2530,26
2531,1
2532,1
2533,3
2534,8
2535,1
2536,1
2537,9
2538,15
2539,24
2540,24
2541,7
2542,9
2543,3
2544,3
2545,2
2546,2
2547,19
2548,19
2549,6
2550,29
2551,16
2552,17
2553,6
2554,23
2555,22
2556,15
2557,18
2558,18
2559,28
2560,28
2561,5
2562,10
2563,12
2564,12
2565,19
2566,19
2567,1
2568,1
2569,18
2570,18
2571,24
2572,24
2573,22
2574,2
2575,3
2576,3
2577,13
2578,10
2579,4
2580,4
2581,10
2582,10
2583,6
2584,6
2585,7
2586,8
2587,25
2588,8
2589,17
2590,17
2591,15
2592,15
2593,5
2594,29
2595,25
2596,25
2597,9
2598,9
2599,17
2600,17
2601,13
2602,13
2603,19
2604,19
2605,22
2606,24
2607,22
2608,7
2609,6
2610,9
2611,20
2612,20
2613,7
2614,10
2615,29
2616,29
2617,22
2618,26
2619,7
2620,2
2621,9
2622,9
2623,9
2624,9
2625,7
2626,8
2627,8
2628,28
2629,24
2630,20
2631,3
2632,2
2633,2
2634,2
2635,22
2636,7
2637,8
2638,7
2639,22
2640,15
2641,6
2642,6
2643,9
2644,9
2645,28
2646,7
2647,4
2648,4
2649,10
2650,10
2651,28
2652,5
2653,27
2654,27
2655,5
2656,5
2657,3
2658,3
2659,1
2660,1
2661,1
2662,1
2663,28
2664,28
2665,10
2666,24
2667,20
2668,18
2669,11
2670,11
2671,23
2672,12
2673,21
2674,21
2675,3
2676,9
2677,17
2678,17
2679,15
2680,15
2681,27
2682,27
2683,21
2684,21
2685,16
2686,6
2687,8
2688,22
2689,23
2690,12
2691,19
2692,19
2693,28
2694,28
2695,12
2696,12
2697,18
2698,18
2699,23
2700,23
2701,15
2702,15
2703,16
2704,16
2705,19
2706,13
2707,17
2708,17
2709,5
2710,5
2711,7
2712,2
2713,5
2714,4
2715,24
2716,24
2717,28
2718,28
2719,23
2720,23
2721,8
2722,8
2723,6
2724,6
2725,23
2726,23
2727,8
2728,7
2729,21
2730,21
2731,9
2732,3
2733,1
2734,1
2735,17
2736,17
2737,12
2738,12
2739,22
2740,22
2741,10
2742,14
2743,13
2744,7
2745,17
2746,17
2747,8
2748,5
2749,29
2750,6
2751,9
2752,9
2753,11
2754,11
2755,4
2756,4
2757,1
2758,1
2759,6
2760,25
2761,20
2762,20
2763,18
2764,15
2765,12
2766,12
2767,25
2768,8
2769,6
2770,20
2771,18
2772,9
2773,7
2774,7
2775,17
2776,17
2777,21
2778,21
2779,12
2780,12
2781,10
2782,12
2783,3
2784,3
2785,29
2786,3
2787,27
2788,27
2789,15
2790,15
2791,1
2792,1
2793,16
2794,16
2795,1
2796,1
2797,28
2798,20
2799,1
2800,1
2801,4
2802,5
2803,14
2804,8
2805,25
2806,8
2807,26
2808,6
2809,24
2810,24
2811,12
2812,12
2813,6
2814,6
2815,16
2816,2
2817,28
2818,28
2819,2
2820,2
2821,19
2822,19
2823,2
2824,20
2825,29
2826,13
2827,5
2828,5
2829,5
2830,4
2831,24
2832,26
2833,5
2834,5
2835,23
2836,23
2837,10
2838,10
2839,23
2840,23
2841,3
2842,6
2843,8
2844,8
2845,13
2846,9
2847,23
2848,23
2849,28
2850,28
2851,17
2852,17
2853,18
2854,18
2855,24
2856,24
2857,3
2858,3
2859,20
2860,20
2861,10
2862,12
2863,3
2864,3
2865,9
2866,15
2867,27
2868,27
2869,16
2870,16
2871,6
2872,16
2873,13
2874,13
2875,20
2876,20
2877,15
2878,15
2879,8
2880,17
2881,4
2882,4
2883,1
2884,1
2885,9
2886,22
2887,6
2888,7
2889,15
2890,6
2891,11
2892,11
2893,1
2894,1
2895,5
2896,5
2897,27
2898,27
2899,16
2900,16
2901,14
2902,14
2903,10
2904,10
2905,29
2906,29
2907,11
2908,11
2909,27
2910,15
2911,5
2912,5
2913,21
2914,21
2915,15
2916,15
2917,10
2918,10
2919,19
2920,2
2921,7
2922,7
2923,9
2924,29
2925,28
2926,28
2927,3
2928,3
2929,22
2930,22
2931,8
2932,8
2933,5
2934,5
2935,5
2936,3
2937,12
2938,12
2939,5
2940,19
2941,21
2942,21
2943,29
2944,2
2945,1
2946,1
2947,6
2948,6
2949,28
2950,7
2951,12
2952,10
2953,13
2954,13
2955,23
2956,23
2957,21
2958,21
2959,6
2960,6
2961,5
2962,5
2963,6
2964,5
2965,1
2966,1
2967,12
2968,12
2969,5
2970,4
2971,20
2972,6
2973,2
2974,2
2975,12
2976,12
2977,3
2978,2
2979,11
2980,11
2981,6
2982,20
2983,10
2984,12
2985,1
2986,1
2987,15
2988,18
2989,22
2990,22
2991,4
2992,4
2993,15
2994,7
2995,8
2996,8
2997,9
